Experiment.ID,Library.ID,Library.type,Gene.ID,Anatomical.entity.ID,Anatomical.entity.name,Stage.ID,Stage.name,Sex,Strain,Read.count,TPM,FPKM,Rank,Detection.flag,pValue,State.in.Bgee
GSE30611,ERX011211,single,ENSG00000288225,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2.53393,0.272919,0.254019,16370,present,6.95418591655131e-4,Part of a call
GSE30611,ERX011211,single,ENSG00000288234,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1,0.064992,0.060491,21286,present,0.0246989009759322,Part of a call
GSE30611,ERX011211,single,ENSG00000288235,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288245,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288252,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288253,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2.16599,0.11682,0.10873,19318,present,0.00678692242663408,Part of a call
GSE30611,ERX011211,single,ENSG00000288255,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288258,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,415.512,19.212134,17.881656,2920,present,3.76171872010834e-12,Part of a call
GSE30611,ERX011211,single,ENSG00000288262,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,8.23844,0.046038,0.042849,22419,present,0.0475351941199967,Part of a call
GSE30611,ERX011211,single,ENSG00000288266,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288271,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288300,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288302,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288321,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288330,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288349,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,28.11,0.158449,0.147476,18237,present,0.00316747755031361,Part of a call
GSE30611,ERX011211,single,ENSG00000288393,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288398,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,108,0.672405,0.625839,13441,present,3.58824596299825e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000288434,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288437,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288459,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288460,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288473,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,45.1495,0.119207,0.110952,19250,present,0.00646465722895911,Part of a call
GSE30611,ERX011211,single,ENSG00000288484,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288520,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,20.9761,0.120807,0.112441,19181,present,0.00625971084423325,Part of a call
GSE30611,ERX011211,single,ENSG00000288523,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288524,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288525,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288526,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288527,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288528,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288529,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288530,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288531,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,6.78404,0.053602,0.04989,21923,present,0.0359467235624383,Part of a call
GSE30611,ERX011211,single,ENSG00000288532,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288533,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288534,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,342.414305,0.976047,0.908454,12311,present,8.92732278382716e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000288535,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288536,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288537,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288538,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,22,0.21255,0.197831,17210,present,0.0014318267750688,Part of a call
GSE30611,ERX011211,single,ENSG00000288539,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288540,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288541,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288542,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288543,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288545,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288546,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288547,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2,0.020866,0.019421,NA,absent,0.161057844878465,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288548,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288549,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288550,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288551,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288552,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288553,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288554,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288555,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: pre-filtering"
GSE30611,ERX011211,single,ENSG00000288556,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288557,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2,0.010393,0.009673,NA,absent,0.347535547858962,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288558,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,652.325,1.65522,1.540593,10708,present,1.05064579385349e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000288559,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,23,0.762698,0.709879,13048,present,2.26646815618689e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000288560,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288561,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288562,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288563,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288564,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288565,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3,0.009104,0.008473,NA,absent,0.390373953206974,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288566,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288567,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288568,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,8,0.143389,0.133459,18573,present,0.00409403947896542,Part of a call
GSE30611,ERX011211,single,ENSG00000288569,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,4.09952,0.022771,0.021194,NA,absent,0.143410461663599,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288570,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288571,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288573,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288574,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288575,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288576,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288577,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288578,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288579,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,15.6558,0.158447,0.147475,18238,present,0.00316758165285205,Part of a call
GSE30611,ERX011211,single,ENSG00000288580,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,25,0.135483,0.1261,18768,present,0.00472206867936546,Part of a call
GSE30611,ERX011211,single,ENSG00000288581,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288582,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1,0.004282,0.003986,NA,absent,0.643897402207096,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288583,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288584,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0.908866,0.005246,0.004883,NA,absent,0.577166315981734,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288585,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288586,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,5,0.050746,0.047232,22096,present,0.0398178155977932,Part of a call
GSE30611,ERX011211,single,ENSG00000288587,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288588,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288589,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288591,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,9.9e-5,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288592,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288593,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288595,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288596,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,25,0.401224,0.373438,15099,present,2.09954372530741e-4,Part of a call
GSE30611,ERX011211,single,ENSG00000288597,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,12.5899,0.052052,0.048447,22011,present,0.037981611220841,Part of a call
GSE30611,ERX011211,single,ENSG00000288598,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,23.22278,0.177185,0.164914,17851,present,0.00235789108530169,Part of a call
GSE30611,ERX011211,single,ENSG00000288600,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288601,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288602,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288603,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288604,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288605,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,12.4231,0.196268,0.182676,17483,present,0.00178635876347497,Part of a call
GSE30611,ERX011211,single,ENSG00000288606,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288607,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
