gene_name,family,species_label,container,n_samples,mean_rel_exp,median_rel_exp,max_rel_exp
ABCB1,ABC,Dog,LymphNode,4,0.037053135723217785,0.03676564863164091,0.04074613570104185
ABCB1,ABC,Dog,Muscle,11,0.0018476404298548802,6.297585097099034e-4,0.012211981160269754
ABCB1,ABC,Dog,Pancreas,3,0.007293879033193119,0.0072336979257553325,0.008169900827299782
ABCB1,ABC,Dog,Pericentral,28,0.10685924857431817,0.10238476935303686,0.2936062988322156
ABCB1,ABC,Dog,Periportal,28,0.10685924857431817,0.10238476935303686,0.2936062988322156
ABCB1,ABC,Dog,Placenta,1,0.010070601621012544,0.010070601621012544,0.010070601621012544
ABCB1,ABC,Dog,Rectum,13,0.04712078851529565,0.013911810870636724,0.2536882092405053
ABCB1,ABC,Dog,SalivaryGland,1,0.009371169899734924,0.009371169899734924,0.009371169899734924
ABCB1,ABC,Dog,Skin,15,0.011238330651188982,0.003827762716968877,0.0891232063496857
ABCB1,ABC,Dog,SmallIntestine,3,0.18578345478173536,0.09300512709790394,0.4529595314294605
ABCB1,ABC,Dog,Spleen,12,0.05197507723867073,0.04692051394426519,0.1258952644816967
ABCB1,ABC,Dog,Stomach,2,0.029907617157604753,0.029907617157604753,0.05381637610310503
ABCB1,ABC,Dog,Thymus,1,0.004683656831740094,0.004683656831740094,0.004683656831740094
ABCB1,ABC,Dog,Thyroid,6,0.21348651423733167,0.06118283123425166,1
ABCB1,ABC,Dog,Tongue,1,8.703854368909812e-4,8.703854368909812e-4,8.703854368909812e-4
ABCB1,ABC,Dog,Undefined,10,0.01044070974154635,0.009711450754718937,0.02191512797067763
ABCB1,ABC,Dog,UpperIleum,2,0.05219541645787279,0.05219541645787279,0.09300512709790394
ABCB1,ABC,Dog,UpperJejunum,3,0.18578345478173536,0.09300512709790394,0.4529595314294605
ABCB1,ABC,Rat,Brain,314,0.029077713900876222,0.021544043772279746,0.09854915425480837
ABCB1,ABC,Rat,Caecum,18,0.09940993711253278,0.06887260937646031,0.42610654810041837
ABCB1,ABC,Rat,ColonAscendens,18,0.09940993711253278,0.06887260937646031,0.42610654810041837
ABCB1,ABC,Rat,ColonDescendens,18,0.09940993711253278,0.06887260937646031,0.42610654810041837
ABCB1,ABC,Rat,ColonSigmoid,18,0.09940993711253278,0.06887260937646031,0.42610654810041837
ABCB1,ABC,Rat,ColonTransversum,18,0.09940993711253278,0.06887260937646031,0.42610654810041837
ABCB1,ABC,Rat,Duodenum,3,0.019198888000323804,0.02352389808778955,0.026679250042986213
ABCB1,ABC,Rat,Esophagus,3,0.011766632373825437,0.01101657448140452,0.013301677268678912
ABCB1,ABC,Rat,Eye,6,0.014742438073724624,0.0143703505943261,0.017871307071455834
ABCB1,ABC,Rat,Fat,7,0.018384495588105797,0.00560933170168902,0.09599699854468256
ABCB1,ABC,Rat,Gonads,99,0.022366647729366525,0.00888956344936462,0.39458689973536615
ABCB1,ABC,Rat,Heart,104,0.017290578050379233,0.0101187886605335,0.06280897321309266
ABCB1,ABC,Rat,Kidney,104,0.023870981366317257,0.00989083402989592,0.15193546229185126
ABCB1,ABC,Rat,LargeIntestine,18,0.09940993711253278,0.06887260937646031,0.42610654810041837
ABCB1,ABC,Rat,LowerIleum,3,0.1715090280495405,0.1770557637907854,0.3001744708502332
ABCB1,ABC,Rat,LowerJejunum,3,0.2449796129366469,0.07092668732298432,0.6020549479306948
ABCB1,ABC,Rat,Lung,42,0.14617678214122135,0.14056162851203696,0.3241662178928915
ABCB1,ABC,Rat,Muscle,164,0.014026096233945492,0.011041133212087672,0.04108644703837715
ABCB1,ABC,Rat,Myometrium,16,0.20624431731448642,0.10253924568319098,1
ABCB1,ABC,Rat,Pancreas,2,0.004742225630714371,0.004742225630714371,0.0061165012259905725
ABCB1,ABC,Rat,Pericentral,145,0.0929547068641443,0.08682890195992143,0.3152748613240926
ABCB1,ABC,Rat,Periportal,145,0.0929547068641443,0.08682890195992143,0.3152748613240926
ABCB1,ABC,Rat,Rectum,18,0.09940993711253278,0.06887260937646031,0.42610654810041837
ABCB1,ABC,Rat,Skin,8,0.009016474039718319,0.007576127398839054,0.019488363992765094
ABCB1,ABC,Rat,SmallIntestine,9,0.14522917632883708,0.061957203556261616,0.6020549479306948
ABCB1,ABC,Rat,Spleen,42,0.19670092529680216,0.20797827476100234,0.34115500492523554
ABCB1,ABC,Rat,Stomach,3,0.0066121749841713375,0.006864870683912881,0.007447089574278805
ABCB1,ABC,Rat,Thymus,35,0.04852095960410131,0.04809018358693677,0.09715853494310137
ABCB1,ABC,Rat,Thyroid,6,0.003617587676307629,0.003436122737320872,0.00562518352894008
ABCB1,ABC,Rat,Undefined,12,0.016106613449296602,0.015147858997990055,0.029323999786316172
ABCB1,ABC,Rat,UpperIleum,3,0.1715090280495405,0.1770557637907854,0.3001744708502332
ABCB1,ABC,Rat,UpperJejunum,3,0.2449796129366469,0.07092668732298432,0.6020549479306948
ABCB1,ABC,Mouse,BloodCells,68,0.01129745158464341,0.007573337724065368,0.04798369946992618
ABCB1,ABC,Mouse,Bone,216,0.1011599895055624,0.07506225460070182,0.6129376185987991
ABCB1,ABC,Mouse,Brain,416,0.012367474554758406,0.006480510643370518,0.11415811210643932
ABCB1,ABC,Mouse,Breasts,2,0.006867737917030912,0.006867737917030912,0.0069107392545171955
ABCB1,ABC,Mouse,Caecum,36,0.00462223886362681,0.0037750812441489628,0.010551896093159686
ABCB1,ABC,Mouse,ColonAscendens,36,0.00462223886362681,0.0037750812441489628,0.010551896093159686
ABCB1,ABC,Mouse,ColonDescendens,36,0.00462223886362681,0.0037750812441489628,0.010551896093159686
ABCB1,ABC,Mouse,ColonSigmoid,38,0.004524097716283637,0.0037750812441489628,0.010551896093159686
ABCB1,ABC,Mouse,ColonTransversum,36,0.00462223886362681,0.0037750812441489628,0.010551896093159686
ABCB1,ABC,Mouse,Duodenum,127,0.007488971482928788,0.0037512145060695458,0.14292233841882432
ABCB1,ABC,Mouse,Egg,6,0.5573494655704527,0.5458056568672804,0.6248561859019224
ABCB1,ABC,Mouse,Embryo,75,0.01993159591325508,0.005488379419059188,0.351783716024953
ABCB1,ABC,Mouse,Esophagus,3,0.018474631561166546,0.018561645327598728,0.023455049165922087
ABCB1,ABC,Mouse,Eye,18,0.010617018035163754,0.007814241361088272,0.025846321877101626
ABCB1,ABC,Mouse,Fat,232,0.046519677093774935,0.04199705775012148,0.12283105352192436
ABCB1,ABC,Mouse,Gonads,206,0.04102559442759723,0.029981042272538422,0.5946488455539793
ABCB1,ABC,Mouse,Heart,240,0.008940083880883545,0.00763815694539807,0.04783666962816735
ABCB1,ABC,Mouse,Kidney,225,0.009505760103485332,0.006371675750756638,0.05534132957953854
ABCB1,ABC,Mouse,LargeIntestine,38,0.004524097716283637,0.0037750812441489628,0.010551896093159686
ABCB1,ABC,Mouse,LowerIleum,123,0.007734562321116531,0.004071157535716532,0.14292233841882432
ABCB1,ABC,Mouse,LowerJejunum,123,0.007733348983712359,0.004092099644319471,0.14292233841882432
ABCB1,ABC,Mouse,Lung,158,0.031298940007396185,0.02961284754706225,0.1309780251567693
ABCB1,ABC,Mouse,Muscle,286,0.007964527754983602,0.007547937411402448,0.03538628831879698
ABCB1,ABC,Mouse,Myometrium,2,0.13161702692788974,0.13161702692788974,0.1329638703389297
ABCB1,ABC,Mouse,Pancreas,102,0.09916542172006419,0.0556066712786744,0.7644650256522704
ABCB1,ABC,Mouse,Pericentral,302,0.0027425776163907223,0.0018254767717358442,0.03586951845942274
ABCB1,ABC,Mouse,Periportal,302,0.0027425776163907223,0.0018254767717358442,0.03586951845942274
ABCB1,ABC,Mouse,Placenta,13,0.1298784076614221,0.09792350741562704,0.3245553439482154
ABCB1,ABC,Mouse,Plasma,10,0.02821088155007806,0.026506235242834332,0.042865944635777656
ABCB1,ABC,Mouse,Rectum,36,0.00462223886362681,0.0037750812441489628,0.010551896093159686
ABCB1,ABC,Mouse,Skin,241,0.05070803509832518,0.020506462423184015,0.3045392225668633
ABCB1,ABC,Mouse,SmallIntestine,133,0.007367597298254186,0.003936700415577017,0.14292233841882432
ABCB1,ABC,Mouse,Spleen,136,0.06741183303871594,0.05365500759250234,1
ABCB1,ABC,Mouse,Stomach,15,0.00451283499661091,0.00426604640958288,0.011051317863563241
ABCB1,ABC,Mouse,Thymus,18,0.02083582892704288,0.01674360234649969,0.04899193356686343
ABCB1,ABC,Mouse,Thyroid,6,0.00455364841936322,0.003899465838576798,0.007777128785093746
ABCB1,ABC,Mouse,Undefined,67,0.007768568689724044,0.004559993177201558,0.08957639783203016
ABCB1,ABC,Mouse,UpperIleum,123,0.007734562321116531,0.004071157535716532,0.14292233841882432
ABCB1,ABC,Mouse,UpperJejunum,123,0.007733348983712359,0.004092099644319471,0.14292233841882432
ABCB11,ABC,Human,BloodCells,196,0.006648378020522855,0.004435415579593097,0.04677811288693224
ABCB11,ABC,Human,Bone,3,0.006147257883402505,0.004637642454572882,0.011090755678030619
ABCB11,ABC,Human,Brain,919,0.006872317848450849,0.0030763949038575844,0.10778064461937331
ABCB11,ABC,Human,Breasts,34,0.011715009952220032,0.005836234266116841,0.061104219861308186
ABCB11,ABC,Human,Caecum,24,0.021814255791392272,0.0073067541566516365,0.2266678667860681
ABCB11,ABC,Human,Cartilage,2,0.07787164763124715,0.07787164763124715,0.08876760185711734
ABCB11,ABC,Human,ColonAscendens,24,0.021814255791392272,0.0073067541566516365,0.2266678667860681
ABCB11,ABC,Human,ColonDescendens,24,0.021814255791392272,0.0073067541566516365,0.2266678667860681
ABCB11,ABC,Human,ColonSigmoid,97,0.009318095503300755,0.002987106739019499,0.2266678667860681
ABCB11,ABC,Human,ColonTransversum,132,0.026338936236014573,0.017627478877706167,0.2266678667860681
ABCB11,ABC,Human,Duodenum,10,0.00917602047348424,0.0073067541566516365,0.032246184892141816
ABCB11,ABC,Human,Embryo,35,0.02050979475790985,0.015853436550212197,0.09568964393380369
ABCB11,ABC,Human,Endometrium,70,0.005094333612912873,0.0035615958620509496,0.02688815063919885
ABCB11,ABC,Human,Esophagus,8,0.011465040376307505,0.004121921318277205,0.0556486513187771
ABCB11,ABC,Human,Eye,31,0.00476673457927134,0.0037702585259225606,0.015232539557365948
ABCB11,ABC,Human,Fat,744,0.019794601584843405,0.009509586115846,0.24611673806957654
ABCB11,ABC,Human,GallBladder,4,0.0042543530710028804,0.004386502794321087,0.007029847932947531
ABCB11,ABC,Human,Gonads,282,0.05951072474242696,0.04363773242264492,0.6106628557919943
ABCB11,ABC,Human,Heart,172,0.0021731022877668916,0.0011147896625235106,0.08709909950399379
ABCB11,ABC,Human,Kidney,22,0.0035206360640321717,0.0018114365435677798,0.013809824880748157
ABCB11,ABC,Human,LargeIntestine,211,0.01839916612741549,0.008211114840081628,0.2266678667860681
ABCB11,ABC,Human,LowerIleum,9,0.009885811201145601,0.007660419787286697,0.032246184892141816
ABCB11,ABC,Human,LowerJejunum,9,0.009885811201145601,0.007660419787286697,0.032246184892141816
ABCB11,ABC,Human,Lung,32,0.0062813974340741275,0.004789044288812317,0.021958899639189466
ABCB11,ABC,Human,LymphNode,76,0.0037822552504409085,0.0023508395262140935,0.03024527377636282
ABCB11,ABC,Human,Muscle,234,0.003248821852807191,0.0020434966828877044,0.013879140428130618
ABCB11,ABC,Human,Myometrium,13,0.005847773663463095,0.00462345821108112,0.016560254021874804
ABCB11,ABC,Human,Pancreas,93,0.00820558474964854,0.004396706216044725,0.16705687760886767
ABCB11,ABC,Human,Pericentral,132,0.16108727008513377,0.15034143413332124,1
ABCB11,ABC,Human,Periportal,132,0.16108727008513377,0.15034143413332124,1
ABCB11,ABC,Human,Placenta,4,0.00306794639757501,0.003195265295996598,0.0036575106912122186
ABCB11,ABC,Human,Plasma,216,0.007361773667932265,0.005853704961535321,0.03766281705440687
ABCB11,ABC,Human,Rectum,27,0.019780564198768325,0.006559857446613154,0.2266678667860681
ABCB11,ABC,Human,SalivaryGland,35,0.00318847763585033,0.0025163579156499702,0.009080145597164585
ABCB11,ABC,Human,Skin,424,0.011275628558617488,0.007477015703420424,0.5378524909098927
ABCB11,ABC,Human,SmallIntestine,10,0.00917602047348424,0.0073067541566516365,0.032246184892141816
ABCB11,ABC,Human,Spleen,55,0.006183218971536625,0.0036855145845498295,0.07437468333330283
ABCB11,ABC,Human,Stomach,65,0.0038756465228423375,0.0018343953841259246,0.030202365736091082
ABCB11,ABC,Human,Thyroid,102,0.004062938094732605,0.0032559147462766294,0.01087324008725979
ABCB11,ABC,Human,Undefined,199,0.00538053250755154,0.0036024932727004117,0.03500246089464438
ABCB11,ABC,Human,UpperIleum,9,0.009885811201145601,0.007660419787286697,0.032246184892141816
ABCB11,ABC,Human,UpperJejunum,9,0.009885811201145601,0.007660419787286697,0.032246184892141816
ABCB11,ABC,Macaque,Brain,5,0.0032997636430593274,0.0028346676093191927,0.006566285771869095
ABCB11,ABC,Macaque,Caecum,3,0.010589036052923032,0.009221448329942965,0.014217799095438124
ABCB11,ABC,Macaque,ColonAscendens,3,0.010589036052923032,0.009221448329942965,0.014217799095438124
ABCB11,ABC,Macaque,ColonDescendens,3,0.010589036052923032,0.009221448329942965,0.014217799095438124
ABCB11,ABC,Macaque,ColonSigmoid,3,0.010589036052923032,0.009221448329942965,0.014217799095438124
ABCB11,ABC,Macaque,ColonTransversum,3,0.010589036052923032,0.009221448329942965,0.014217799095438124
ABCB11,ABC,Macaque,Eye,12,0.09698158386119006,0.0906504670518138,0.17477391497531897
ABCB11,ABC,Macaque,Gonads,30,0.10902626267382115,0.11235492195455743,0.35164340988049236
ABCB11,ABC,Macaque,Heart,14,0.0012363314630799808,4.858020644651494e-4,0.005380469812720487
ABCB11,ABC,Macaque,Kidney,9,0.007267220683590908,0.0021442215305236783,0.04897236503715646
ABCB11,ABC,Macaque,LargeIntestine,3,0.010589036052923032,0.009221448329942965,0.014217799095438124
ABCB11,ABC,Macaque,LowerIleum,1,0.00620200740894818,0.00620200740894818,0.00620200740894818
ABCB11,ABC,Macaque,Lung,2,0.012457088993808499,0.012457088993808499,0.016894187168540187
ABCB11,ABC,Macaque,Muscle,2,7.937805490013981e-4,7.937805490013981e-4,8.565223408866868e-4
ABCB11,ABC,Macaque,Pericentral,85,0.2795782765425599,0.2156324026283786,1
ABCB11,ABC,Macaque,Periportal,85,0.2795782765425599,0.2156324026283786,1
ABCB11,ABC,Macaque,Rectum,3,0.010589036052923032,0.009221448329942965,0.014217799095438124
ABCB11,ABC,Macaque,SmallIntestine,1,0.00620200740894818,0.00620200740894818,0.00620200740894818
ABCB11,ABC,Macaque,Undefined,3,0.0014199024679141523,0.0015018035829068462,0.0015091740274135895
ABCB11,ABC,Macaque,UpperIleum,1,0.00620200740894818,0.00620200740894818,0.00620200740894818
ABCB11,ABC,Dog,BloodCells,1,0.006520950106211898,0.006520950106211898,0.006520950106211898
ABCB11,ABC,Dog,Brain,22,0.005276491524995446,0.0037589621433969846,0.02999520435634378
ABCB11,ABC,Dog,Breasts,2,0.002679854294957441,0.002679854294957441,0.0028750154761412383
ABCB11,ABC,Dog,Caecum,2,0.0014033244239243996,0.0014033244239243996,0.0017729434170951658
ABCB11,ABC,Dog,ColonAscendens,2,0.0014033244239243996,0.0014033244239243996,0.0017729434170951658
ABCB11,ABC,Dog,ColonDescendens,2,0.0014033244239243996,0.0014033244239243996,0.0017729434170951658
ABCB11,ABC,Dog,ColonSigmoid,2,0.0014033244239243996,0.0014033244239243996,0.0017729434170951658
ABCB11,ABC,Dog,ColonTransversum,2,0.0014033244239243996,0.0014033244239243996,0.0017729434170951658
ABCB11,ABC,Dog,Duodenum,1,0.003559199614108212,0.003559199614108212,0.003559199614108212
ABCB11,ABC,Dog,Fat,10,0.010650231778340988,0.0059582368687056495,0.030653275183394998
ABCB11,ABC,Dog,Heart,4,8.233260417414847e-4,7.472392252551132e-4,0.0012558540480534556
ABCB11,ABC,Dog,LargeIntestine,2,0.0014033244239243996,0.0014033244239243996,0.0017729434170951658
ABCB11,ABC,Dog,LowerIleum,1,0.003559199614108212,0.003559199614108212,0.003559199614108212
ABCB11,ABC,Dog,LowerJejunum,2,0.007320623723042718,0.007320623723042718,0.011082047831977224
ABCB11,ABC,Dog,LymphNode,1,0.0024034586973578536,0.0024034586973578536,0.0024034586973578536
ABCB11,ABC,Dog,Pancreas,1,0.0023049610254258844,0.0023049610254258844,0.0023049610254258844
ABCB11,ABC,Dog,Pericentral,28,0.31848409288723606,0.22002872258829542,1
ABCB11,ABC,Dog,Periportal,28,0.31848409288723606,0.22002872258829542,1
ABCB11,ABC,Dog,Rectum,2,0.0014033244239243996,0.0014033244239243996,0.0017729434170951658
ABCB11,ABC,Dog,Skin,19,0.05690991566203165,0.04655435954312313,0.19355221598666966
ABCB11,ABC,Dog,SmallIntestine,2,0.007320623723042718,0.007320623723042718,0.011082047831977224
ABCB11,ABC,Dog,UpperIleum,1,0.003559199614108212,0.003559199614108212,0.003559199614108212
ABCB11,ABC,Dog,UpperJejunum,2,0.007320623723042718,0.007320623723042718,0.011082047831977224
ABCB11,ABC,Rat,Brain,1,0.0014396960598908994,0.0014396960598908994,0.0014396960598908994
ABCB11,ABC,Rat,Caecum,2,0.005447970951541128,0.005447970951541128,0.007123533344051352
ABCB11,ABC,Rat,ColonAscendens,2,0.005447970951541128,0.005447970951541128,0.007123533344051352
ABCB11,ABC,Rat,ColonDescendens,2,0.005447970951541128,0.005447970951541128,0.007123533344051352
ABCB11,ABC,Rat,ColonSigmoid,2,0.005447970951541128,0.005447970951541128,0.007123533344051352
ABCB11,ABC,Rat,ColonTransversum,2,0.005447970951541128,0.005447970951541128,0.007123533344051352
ABCB11,ABC,Rat,Duodenum,3,0.0012286702566686669,0.0010017874077844864,0.0018678187897422744
ABCB11,ABC,Rat,Esophagus,1,0.0016638048102277261,0.0016638048102277261,0.0016638048102277261
ABCB11,ABC,Rat,Fat,1,0.005252639343603971,0.005252639343603971,0.005252639343603971
ABCB11,ABC,Rat,Gonads,3,0.002461033553039389,0.0023973203469608343,0.002700210904173169
ABCB11,ABC,Rat,Kidney,34,0.005396130803710997,0.0014356460726584397,0.08316930788632564
ABCB11,ABC,Rat,LargeIntestine,2,0.005447970951541128,0.005447970951541128,0.007123533344051352
ABCB11,ABC,Rat,LowerIleum,2,0.004228166311278492,0.004228166311278492,0.005783591713468867
ABCB11,ABC,Rat,LowerJejunum,3,0.001546229405280184,0.001249066591951215,0.002432654486922703
ABCB11,ABC,Rat,Lung,6,0.10084520572294206,0.05565938368937447,0.38828299130134936
ABCB11,ABC,Rat,Muscle,5,0.002897616893874129,0.0017615407475129003,0.008346004272814993
ABCB11,ABC,Rat,Myometrium,2,0.06880880340879662,0.06880880340879662,0.07314064547093431
ABCB11,ABC,Rat,Pancreas,1,0.003137336486873626,0.003137336486873626,0.003137336486873626
ABCB11,ABC,Rat,Pericentral,137,0.3720852854611633,0.3779374446198395,1
ABCB11,ABC,Rat,Periportal,137,0.3720852854611633,0.3779374446198395,1
ABCB11,ABC,Rat,Rectum,2,0.005447970951541128,0.005447970951541128,0.007123533344051352
ABCB11,ABC,Rat,Skin,1,0.00219394081702333,0.00219394081702333,0.00219394081702333
ABCB11,ABC,Rat,SmallIntestine,8,0.002097628951050442,0.0015584426908467448,0.005783591713468867
ABCB11,ABC,Rat,Spleen,35,0.0256923139804231,0.02791536739541622,0.06642965706514399
ABCB11,ABC,Rat,Thymus,11,0.04205548271188741,0.04931186075398978,0.0699644665913137
ABCB11,ABC,Rat,Thyroid,1,0.004749489490271184,0.004749489490271184,0.004749489490271184
ABCB11,ABC,Rat,Undefined,12,0.002868814131781103,0.0021749177639449647,0.005899360454274352
ABCB11,ABC,Rat,UpperIleum,2,0.004228166311278492,0.004228166311278492,0.005783591713468867
ABCB11,ABC,Rat,UpperJejunum,3,0.001546229405280184,0.001249066591951215,0.002432654486922703
ABCB11,ABC,Mouse,BloodCells,1,8.315266275931751e-4,8.315266275931751e-4,8.315266275931751e-4
ABCB11,ABC,Mouse,Bone,25,0.016290946542606793,0.013596860652612558,0.06298182853370289
ABCB11,ABC,Mouse,Brain,35,0.0037252779042211835,0.002769201536463091,0.019960251427935363
ABCB11,ABC,Mouse,Breasts,1,7.537143920729696e-4,7.537143920729696e-4,7.537143920729696e-4
ABCB11,ABC,Mouse,Caecum,8,0.003636934497639448,0.00292144801370075,0.01127484309081273
ABCB11,ABC,Mouse,ColonAscendens,8,0.003636934497639448,0.00292144801370075,0.01127484309081273
ABCB11,ABC,Mouse,ColonDescendens,8,0.003636934497639448,0.00292144801370075,0.01127484309081273
ABCB11,ABC,Mouse,ColonSigmoid,8,0.003636934497639448,0.00292144801370075,0.01127484309081273
ABCB11,ABC,Mouse,ColonTransversum,8,0.003636934497639448,0.00292144801370075,0.01127484309081273
ABCB11,ABC,Mouse,Duodenum,10,0.0034170460435422032,0.00292144801370075,0.01127484309081273
ABCB11,ABC,Mouse,Egg,1,0.0023499707210679513,0.0023499707210679513,0.0023499707210679513
ABCB11,ABC,Mouse,Embryo,20,0.011849110854211628,0.005098819991522484,0.05278528298241935
ABCB11,ABC,Mouse,Esophagus,3,8.335542197856728e-4,0.001054134605398616,0.001140163394060075
ABCB11,ABC,Mouse,Eye,3,0.0019186900009460558,0.001872715036460575,0.002177448151661907
ABCB11,ABC,Mouse,Fat,37,0.0049200303998840015,0.003542202673250887,0.016995559300087917
ABCB11,ABC,Mouse,Gonads,79,0.0038926280639329887,0.0033613297291333493,0.031796474551085606
ABCB11,ABC,Mouse,Heart,27,0.0011369823676644726,0.0011704590442082068,0.0024490181786866643
ABCB11,ABC,Mouse,Kidney,35,0.0015942394669094875,5.823707826238495e-4,0.031241346757817843
ABCB11,ABC,Mouse,LargeIntestine,8,0.003636934497639448,0.00292144801370075,0.01127484309081273
ABCB11,ABC,Mouse,LowerIleum,9,0.003662877745333301,0.0032011302399621027,0.01127484309081273
ABCB11,ABC,Mouse,LowerJejunum,8,0.004070762216972023,0.003396947158897725,0.01127484309081273
ABCB11,ABC,Mouse,Lung,27,0.013959132657949494,0.0033444680301549304,0.15227837652307874
ABCB11,ABC,Mouse,Muscle,36,7.102306173658552e-4,5.662722311542427e-4,0.0028964452688157545
ABCB11,ABC,Mouse,Pancreas,16,0.01809159350964771,0.007942267807179604,0.0941946358763993
ABCB11,ABC,Mouse,Pericentral,319,0.1692687491405795,0.16154559979091612,1
ABCB11,ABC,Mouse,Periportal,319,0.1692687491405795,0.16154559979091612,1
ABCB11,ABC,Mouse,Placenta,7,0.002812914365669474,0.0015038603954098098,0.010078191973732479
ABCB11,ABC,Mouse,Plasma,4,3.8508010477532556e-4,3.8975396965988164e-4,5.104890872940388e-4
ABCB11,ABC,Mouse,Rectum,8,0.003636934497639448,0.00292144801370075,0.01127484309081273
ABCB11,ABC,Mouse,Skin,30,0.009952424384454487,0.002371852223407837,0.05834357549365537
ABCB11,ABC,Mouse,SmallIntestine,11,0.0031427511279677775,0.0026417657874393975,0.01127484309081273
ABCB11,ABC,Mouse,Spleen,6,0.01871369100704009,0.002739681586041211,0.09156107462643437
ABCB11,ABC,Mouse,Stomach,10,0.001262017899686507,0.001296590521098586,0.0019922287897488618
ABCB11,ABC,Mouse,Thymus,2,0.0011995078607463,0.0011995078607463,0.0017809389375294127
ABCB11,ABC,Mouse,Undefined,17,0.0015379117148962686,0.001319257676803092,0.0047075074795344335
ABCB11,ABC,Mouse,UpperIleum,9,0.003662877745333301,0.0032011302399621027,0.01127484309081273
ABCB11,ABC,Mouse,UpperJejunum,8,0.004070762216972023,0.003396947158897725,0.01127484309081273
ABCC2,ABC,Human,BloodCells,498,0.03288913314736374,0.02364497534251455,0.25398499274268554
ABCC2,ABC,Human,Bone,15,0.03964263098845146,0.03450290008450983,0.11777160387649353
ABCC2,ABC,Human,Brain,1240,0.0036148196097877945,0.0019473179539867013,0.38436201684234317
ABCC2,ABC,Human,Breasts,37,0.012336719046420364,0.010308219490962646,0.03513157744970409
ABCC2,ABC,Human,Caecum,34,0.11314074575182174,0.01774854099602735,0.4733719014540849
ABCC2,ABC,Human,Cartilage,12,0.03489265885219247,0.023829606495871243,0.12084093327319097
ABCC2,ABC,Human,ColonAscendens,34,0.11314074575182174,0.01774854099602735,0.4733719014540849
ABCC2,ABC,Human,ColonDescendens,34,0.11314074575182174,0.01774854099602735,0.4733719014540849
ABCC2,ABC,Human,ColonSigmoid,143,0.03150900442617911,0.005877870758943023,0.4733719014540849
ABCC2,ABC,Human,ColonTransversum,156,0.028851840936186104,0.005197497764909822,0.4733719014540849
ABCC2,ABC,Human,Duodenum,23,0.24209581574760985,0.19851330426807914,0.7995409657256496
ABCC2,ABC,Human,Embryo,46,0.01899410629435144,0.010644183127988361,0.13931983478794552
ABCC2,ABC,Human,Endometrium,156,0.007178174669751409,0.005863214895491452,0.046161587589283876
ABCC2,ABC,Human,Esophagus,12,0.00737218314329264,0.005402086985334273,0.0285178231920595
ABCC2,ABC,Human,Eye,47,0.048810205296147297,0.030295612232404494,0.24067790174746415
ABCC2,ABC,Human,Fat,770,0.02955264829486804,0.021229523481861898,0.3923738565350232
ABCC2,ABC,Human,GallBladder,7,0.41189407122167254,0.36873721188380687,0.767564093961142
ABCC2,ABC,Human,Gonads,380,0.016738970553366712,0.01389902621511828,0.19734822637792265
ABCC2,ABC,Human,Heart,296,0.0028293420740484955,0.0010992825976619588,0.21692228431344227
ABCC2,ABC,Human,Kidney,104,0.12029742283564512,0.0423954288906903,0.5753696559037992
ABCC2,ABC,Human,LargeIntestine,274,0.019403922124998,0.005334437357404423,0.4733719014540849
ABCC2,ABC,Human,LowerIleum,19,0.22313936640626764,0.1869874737062212,0.7995409657256496
ABCC2,ABC,Human,LowerJejunum,19,0.22313936640626764,0.1869874737062212,0.7995409657256496
ABCC2,ABC,Human,Lung,62,0.009374114479441944,0.00871355509712328,0.028191261729600063
ABCC2,ABC,Human,LymphNode,103,0.05065696577389451,0.03363763737681338,0.20243967831344806
ABCC2,ABC,Human,Muscle,396,0.004349571213650725,0.0032872153052321837,0.041069761951121456
ABCC2,ABC,Human,Myometrium,57,0.006762172606684802,0.006409585340203736,0.015751064937831447
ABCC2,ABC,Human,Pancreas,141,0.010871939415520001,0.01010440384601519,0.04166978237812297
ABCC2,ABC,Human,Pericentral,133,0.2773419041539749,0.2471627388659552,0.7633869666478801
ABCC2,ABC,Human,Periportal,133,0.2773419041539749,0.2471627388659552,0.7633869666478801
ABCC2,ABC,Human,Placenta,10,0.008827326061286745,0.007386540997554529,0.020986619240927876
ABCC2,ABC,Human,Plasma,315,0.013426459402115587,0.008733488421827938,0.1532247361379444
ABCC2,ABC,Human,Rectum,37,0.1043320083964703,0.010071459040136397,0.4733719014540849
ABCC2,ABC,Human,SalivaryGland,53,0.008564909505297015,0.007754215019783545,0.029344743460649813
ABCC2,ABC,Human,Skin,439,0.015382440901413354,0.013380086840216467,0.07159409881891998
ABCC2,ABC,Human,SmallIntestine,23,0.24209581574760985,0.19851330426807914,0.7995409657256496
ABCC2,ABC,Human,Spleen,88,0.025511537225291703,0.02268081813904118,0.15124307500397757
ABCC2,ABC,Human,Stomach,137,0.007807055137198079,0.006051717469948822,0.10041134827777186
ABCC2,ABC,Human,Thyroid,201,0.009563746497316429,0.007856379882898284,0.043286148698531854
ABCC2,ABC,Human,Undefined,315,0.054305270142216935,0.024953762838591135,1
ABCC2,ABC,Human,UpperIleum,19,0.22313936640626764,0.1869874737062212,0.7995409657256496
ABCC2,ABC,Human,UpperJejunum,19,0.22313936640626764,0.1869874737062212,0.7995409657256496
ABCC2,ABC,Macaque,Brain,453,0.00989329133289328,0.007483282012913426,0.07144700279810566
